,Unnamed: 0,Date_Posted,Comment,Username,Upvotes,date_retrieved,article_name,link,sections,word_count,character_count,link_count,emoji_count,hashtag_count,mention_count,polarity_pos,polarity_neg,polarity_neu,polarity_compound
51,51,2022-04-01,It would not be the first time the US gov't had to inflate itself out of its ridiculous debt levels.,,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,20,100,0,1,0,,0.0,0.217,0.783,-0.6124
52,52,2022-04-01,"As soon as Biden picked up his pen revoking previous orders, his problems started.  Just sign away, Joe, just because Trump's signature was on there first and he hates Trump.   Hate the person but not his working energy policies.  Big difference.  We were energy-independent under President Trump.  Putin is NOT the cause of gas price hikes and Biden's M.O. has constantly been to blame someone else.  It's Joe's stupidity and his bragging tone yesterday and a million barrels a day from the SPR will not change that.....reversing his stance on fossils fuels and pipelines will.  POTUS too proud and stubborn to make that happen or admit he made just another screwup to the American people!!  Let's ALL just see how fast, much, and long gas prices drop just because Biden wants to go green right now!!!  Hurry up and  get out there to buy your 65K EV!!!",,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,147,853,0,14,0,,0.038,0.158,0.804,-0.9577
53,53,2022-04-01,Biden amputated American energy independence and now wants to apply a band-aid to get him through the mid-terms (betting on a continuation of voter stupidity).,,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,25,159,0,4,0,,0.087,0.0,0.913,0.2732
54,54,2022-04-01,I think even the 'stupid' voters recognize his responsibility.  Look at the polls on his administration - over 50% negative,,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,20,123,0,4,0,,0.0,0.179,0.821,-0.5719
55,55,2022-04-01,"Career politicians (and Biden is Exhibit A of that class) never really want to solve problems their own policies create, they simply want to shift blame.  The belief is that once you get people to blame someone else for the problem you created with your policies, the problem is solved.  The problem is the political backlash problem not the problem they created--high gas prices in this example.
The problem with Biden is he is really not that convincing when he is trying to shift the blame, he's lost his fastball (so to speak) as a career politician.",,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,97,554,0,7,0,,0.069,0.284,0.647,-0.9703
56,56,2022-04-01,"The world consumes somewhere between 80-90 million barrels/day. Adding 1 MMB from the ""Strategic Reserve"" will do what?",,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,18,119,0,5,0,,0.0,0.0,1.0,0.0
57,57,2022-04-01,reduce the quantity of oil in the strategic reserve if it is needed in a crisis,,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,16,79,0,0,0,,0.0,0.227,0.773,-0.6249
58,58,2022-04-01,"Release of oil from strategic reserve is done by

the US, most of European nations, Canada, Mexico, Japan and South Korea 

this editorial should NOT oppose important nations of Free World

this is part of strategy to defeat Russia/Putin, please support",,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,41,253,0,1,0,,0.17,0.094,0.736,0.573
59,59,2022-04-01,"They hate to have to draw their reserve but had to because Biden mishandled the energy production in the U.S. If U.S. remains the biggest exporter, Putin would not have invaded Ukraine. Putin did it because he calculated that NATO heavily depends on Russia AND U.S. is NOT able to help much and timely. Now he had both NATO and US scrambled. There is a parallel energy war and U.S. was weakened by Biden administration to begin with.",,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,78,433,0,0,0,,0.059,0.151,0.79,-0.8495
60,60,2022-04-01,This is a really bad idea and will do nothing to defeat Russia. It’s for emergencies not politics.,,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,18,98,0,1,0,,0.117,0.178,0.705,-0.3211
61,61,2022-04-01,"you can disagree with most nations of the Free World

the US, most of the Europe, Canada, Mexico, Japan and South Korea 

 other nations disagree with you...<span data-openweb-allow-amp=""true"" style=""font-weight: bold; cursor: pointer;"">See more</span>",,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,33,252,0,19,0,,0.147,0.13,0.723,0.1779
62,62,2022-04-01,"Steven Chen: So, you're saying most of the world wants Biden to release the SPR oil to defeat putin, right? Then you and most of the world must want Biden to stop the ""Biden War on American Oil and Gas Producers,"" too, since that will result in much more oil production to stop putin.",,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,54,284,0,5,0,,0.021,0.183,0.795,-0.875
63,63,2022-04-01,"By the time Biden leads the US to an EV society, it will be dark.",,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,15,65,0,0,0,,0.0,0.0,1.0,0.0
64,64,2022-04-01,I hope he doesn't last long enough to get there,,,04-07-2022,a-strategic-political-petroleum-release-oil-joe-biden-gas-prices,https://www.wsj.com/articles/a-strategic-political-petroleum-release-oil-joe-biden-gas-prices-11648762807?mod=hp_opin_pos_5,https://www.wsj.com/?mod=nav_top_section,10,47,0,1,0,,0.266,0.0,0.734,0.4404
0,0,2022-04-07 12:25:12.082025,"Scorched earth may be part of it, but the primary Putin goals now seem to be grabbing  Ukraine energy, slicing off the donbas areas, and cutting Ukraine off from the Black Sea.",,,04-07-2022,putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks,https://www.wsj.com/articles/putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks-11649276905?mod=hp_trending_now_opn_pos5,https://www.wsj.com/?mod=nav_top_section,32,176,0,0,0,,0.077,0.051,0.872,0.2263
1,1,2022-04-07 12:22:12.082025,"We can ""win"" by offering to sell Russia all the excess solar and wind electricity that the West has at subsidized prices. And if we agree to sell it for rubles that will help stabilize the ruble, which continues its daily decline, ...
Help me out: Nothing the west (US and EU Neocons) has done since the war started [or before] has done anything to hurt Russia very much but has and will continue to cause a great amount of pain and cost to citizens of the west.  If we are supposed to allow these same ""leaders"" execute a ""win"" over Putin, or cause Putin/Russia to ""lose"", I for one, vote ""No"".  Any...<span data-openweb-allow-amp=""true"" style=""font-weight: bold; cursor: pointer;"">See more</span>",,,04-07-2022,putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks,https://www.wsj.com/articles/putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks-11649276905?mod=hp_trending_now_opn_pos5,https://www.wsj.com/?mod=nav_top_section,119,698,0,35,0,,0.127,0.068,0.805,0.775
2,2,2022-04-07 12:20:12.082025,"<blockquote class=""src-entities-Text-TextEntity__blockquote"">&nbsp;If the media is writing about Bucha, genocide and war crimes, the argument fades for sending Ukraine high-altitude missile defenses, counter-artillery radar and other “escalatory” military equipment.</blockquote>
Dan, just the opposite! Bucha has me calling my D Senator and telling him - give Ukraine WHATEVER is needed so they can dispel Putin's army.

Also, once Russians know of the loses, I can't see how Putin weathers that.",,,04-07-2022,putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks,https://www.wsj.com/articles/putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks-11649276905?mod=hp_trending_now_opn_pos5,https://www.wsj.com/?mod=nav_top_section,68,497,0,21,0,,0.024,0.125,0.851,-0.807
3,3,2022-04-07 12:11:12.082025,"The NATO option must be put on the table and presented.  If Putin says I will nuke you, say no, but you can keep Crimea. It might be over.",,,04-07-2022,putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks,https://www.wsj.com/articles/putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks-11649276905?mod=hp_trending_now_opn_pos5,https://www.wsj.com/?mod=nav_top_section,29,138,0,0,0,,0.0,0.056,0.944,-0.1531
4,4,2022-04-07 12:22:12.082025,But No Land Bridge to it! No reward for 2022 invasion.,,,04-07-2022,putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks,https://www.wsj.com/articles/putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks-11649276905?mod=hp_trending_now_opn_pos5,https://www.wsj.com/?mod=nav_top_section,11,54,0,1,0,,0.267,0.311,0.422,0.1882
5,5,2022-04-07 12:02:12.082025,Is the author suggesting that the United States go to war with Russia and are we ready for that. Why doesn't he just say that instead of don't let him?,,,04-07-2022,putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks,https://www.wsj.com/articles/putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks-11649276905?mod=hp_trending_now_opn_pos5,https://www.wsj.com/?mod=nav_top_section,30,151,0,3,0,,0.146,0.108,0.746,0.1027
6,6,2022-04-07 12:14:12.082025,"There's an opinion that Putin is reassembling the old Soviet Union, which means he won't stop with Ukraine. Obvious next would be either Poland or the Balkin (sp) countries - all NATO members. 

If that is Putin's goal, then it'll be a war with him later. Better to give Ukraine everything they need to defeat him now.",,,04-07-2022,putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks,https://www.wsj.com/articles/putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks-11649276905?mod=hp_trending_now_opn_pos5,https://www.wsj.com/?mod=nav_top_section,57,318,0,7,0,,0.076,0.11,0.814,-0.4788
7,7,2022-04-07 12:09:12.082025,"“the argument fades for sending Ukraine high-altitude missile defenses, counter-artillery radar and other “escalatory” military equipment.”
&nbsp;I’m not totally certain but I think Mr. Henninger is suggesting that by doing the above it will give Ukraine the chance to win <strong>their war with Russia.</strong>",,,04-07-2022,putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks,https://www.wsj.com/articles/putin-win-strategic-defeat-ukraine-bucha-massacre-shot-civilians-graves-nato-weapons-war-mariupol-shelling-death-war-crimes-peace-ceasefire-talks-11649276905?mod=hp_trending_now_opn_pos5,https://www.wsj.com/?mod=nav_top_section,44,312,0,14,0,,0.166,0.158,0.677,0.1115
